"CD_A,C,2","PER,C,4","AGEB,C,5","UPM,C,7","ENT,C,2","CON,C,5","PRO_VIV,C,4","V_SEL,C,1","N_HOG,C,1","R_PRE,C,2","FCH_PRE,C,10","R_DEF,C,2","FCH_DEF,C,10","P1,N,2,0","P2,N,1,0","P3,N,2,0","P4,N,2,0","R_INF,C,2","R_ELE,C,2","FAC,N,6,0"
40,1117,402-8,0300535,03,40133,0052,1,1,01,07/11/2017,01,08/11/2017,4,1,0,0,01,01,1272
40,1117,193-0,0300017,03,40134,0063,5,1,01,15/11/2017,01,18/11/2017,6,1,0,0,05,04,794
40,1117,193-0,0300017,03,40134,0020,2,1,01,15/11/2017,01,16/11/2017,3,1,0,0,03,01,794
40,1117,193-0,0300017,03,40134,0106,1,1,01,16/11/2017,01,17/11/2017,3,1,0,0,02,02,794
40,1117,193-0,0300017,03,40134,0041,3,1,01,17/11/2017,01,18/11/2017,5,1,0,0,01,01,794
40,1117,193-0,0300017,03,40134,0094,4,1,01,17/11/2017,01,18/11/2017,3,1,0,0,02,01,794
40,1117,432-9,0300595,03,40139,0023,1,1,01,11/11/2017,01,12/11/2017,5,1,0,0,02,02,964
40,1117,432-9,0300595,03,40139,0069,3,1,05,05/12/2017,05,05/12/2017,0,0,0,0,,,0
40,1117,432-9,0300595,03,40139,0047,2,1,01,07/11/2017,01,15/11/2017,4,1,0,0,03,01,964
40,1117,432-9,0300595,03,40139,0091,4,1,01,06/11/2017,01,08/11/2017,2,1,0,0,01,01,964
40,1117,432-9,0300595,03,40139,0121,5,1,01,06/11/2017,01,08/11/2017,4,1,0,0,02,02,964
40,1117,205-5,0300072,03,40140,0003,4,1,01,22/11/2017,01,24/11/2017,5,1,0,0,05,03,760
40,1117,205-5,0300072,03,40140,0046,2,1,04,05/12/2017,04,05/12/2017,0,0,0,0,,,0
40,1117,205-5,0300072,03,40140,0096,3,1,06,04/12/2017,06,04/12/2017,0,0,0,0,,,0
40,1117,205-5,0300072,03,40140,0022,5,1,01,29/11/2017,01,30/11/2017,3,1,0,0,03,01,760
40,1117,205-5,0300072,03,40140,0065,1,1,01,21/11/2017,01,22/11/2017,3,1,0,0,01,01,760
40,1117,389-0,0300477,03,40142,0085,1,1,01,22/11/2017,01,23/11/2017,1,0,0,0,01,01,1348
40,1117,389-0,0300477,03,40142,0138,4,1,01,22/11/2017,01,24/11/2017,2,1,0,0,02,02,1348
40,1117,389-0,0300477,03,40142,0118,3,1,01,22/11/2017,01,23/11/2017,4,1,0,0,01,03,1348
40,1117,389-0,0300477,03,40142,0049,2,1,01,21/11/2017,01,22/11/2017,3,1,0,0,02,01,1348
40,1117,389-0,0300477,03,40142,0132,5,1,01,21/11/2017,01,22/11/2017,3,1,0,0,02,02,1348
40,1117,341-A,0300365,03,40164,0073,1,1,01,18/11/2017,01,18/11/2017,3,1,0,0,02,02,833
40,1117,341-A,0300365,03,40164,0069,3,1,01,14/11/2017,01,15/11/2017,3,1,0,0,02,02,833
40,1117,341-A,0300365,03,40164,0013,2,1,01,16/11/2017,01,17/11/2017,8,1,0,0,02,04,833
40,1117,341-A,0300365,03,40164,0053,4,1,01,16/11/2017,01,22/11/2017,3,1,0,0,01,01,833
40,1117,341-A,0300365,03,40164,0036,5,1,01,14/11/2017,01,16/11/2017,4,1,0,0,02,01,833
40,1117,400-9,0300527,03,40172,0072,4,1,01,15/11/2017,01,17/11/2017,4,1,0,0,02,02,814
40,1117,400-9,0300527,03,40172,0048,3,1,07,17/11/2017,07,18/11/2017,0,0,0,0,,,0
40,1117,400-9,0300527,03,40172,0093,5,1,07,15/11/2017,07,18/11/2017,0,0,0,0,,,0
40,1117,400-9,0300527,03,40172,0002,1,1,01,13/11/2017,01,15/11/2017,5,1,0,0,02,02,814
40,1117,400-9,0300527,03,40172,0028,2,1,01,13/11/2017,01,14/11/2017,6,1,0,0,03,02,814
40,1117,307-2,0300241,03,40174,0047,3,1,01,07/11/2017,01,08/11/2017,1,0,0,0,01,01,750
40,1117,307-2,0300241,03,40174,0008,4,1,07,13/11/2017,07,15/11/2017,0,0,0,0,,,0
40,1117,307-2,0300241,03,40174,0029,5,1,01,07/11/2017,01,09/11/2017,3,1,0,0,02,02,750
40,1117,307-2,0300241,03,40174,0101,2,1,01,06/11/2017,01,09/11/2017,4,1,0,0,02,01,750
40,1117,307-2,0300241,03,40174,0080,1,1,01,10/11/2017,01,12/11/2017,3,1,0,0,02,01,750
40,1117,202-1,0300061,03,40190,0004,2,1,01,21/11/2017,01,22/11/2017,1,0,0,0,01,01,740
40,1117,202-1,0300061,03,40190,0087,5,1,01,27/11/2017,01,28/11/2017,1,0,0,0,01,01,740
40,1117,202-1,0300061,03,40190,0067,4,1,01,21/11/2017,01,04/12/2017,8,1,0,0,02,04,740
40,1117,202-1,0300061,03,40190,0021,1,1,01,21/11/2017,01,22/11/2017,2,1,0,0,01,01,740
40,1117,202-1,0300061,03,40190,0048,3,1,01,22/11/2017,01,27/11/2017,2,1,0,0,01,02,740
40,1117,223-3,0300137,03,40219,0030,2,1,01,21/11/2017,01,22/11/2017,3,1,0,0,03,01,892
40,1117,223-3,0300137,03,40219,0049,3,1,01,22/11/2017,01,23/11/2017,5,1,0,0,01,01,892
40,1117,223-3,0300137,03,40219,0008,1,1,01,22/11/2017,01,23/11/2017,1,0,0,0,01,01,892
40,1117,223-3,0300137,03,40219,0093,5,1,01,22/11/2017,01,23/11/2017,1,0,0,0,01,01,892
40,1117,223-3,0300137,03,40219,0072,4,1,01,29/11/2017,01,04/12/2017,4,1,0,0,02,02,892
40,1117,192-6,0300009,03,40295,0089,3,1,01,22/11/2017,01,23/11/2017,2,1,0,0,01,02,787
40,1117,192-6,0300009,03,40295,0079,4,1,01,23/11/2017,01,24/11/2017,4,1,0,0,01,01,787
40,1117,192-6,0300009,03,40295,0070,2,1,01,23/11/2017,01,24/11/2017,1,0,0,0,01,01,787
40,1117,192-6,0300009,03,40295,0117,1,1,01,22/11/2017,01,23/11/2017,2,1,0,0,02,02,787
40,1117,192-6,0300009,03,40295,0020,5,1,01,22/11/2017,01,27/11/2017,7,1,0,0,02,03,787
40,1117,305-3,0300221,03,40350,0020,5,1,01,17/11/2017,01,21/11/2017,3,1,0,0,01,02,781
40,1117,305-3,0300221,03,40350,0089,3,1,01,13/11/2017,01,14/11/2017,1,0,0,0,01,01,781
40,1117,305-3,0300221,03,40350,0106,4,1,01,13/11/2017,01,14/11/2017,1,0,0,0,01,01,781
40,1117,305-3,0300221,03,40350,0044,1,1,01,14/11/2017,01,15/11/2017,6,1,0,0,02,02,781
40,1117,305-3,0300221,03,40350,0066,2,1,01,15/11/2017,01,21/11/2017,2,1,0,0,01,01,781
40,1117,225-2,0300150,03,40353,0133,1,1,05,05/12/2017,05,05/12/2017,0,0,0,0,,,0
40,1117,225-2,0300150,03,40353,0059,2,1,01,23/11/2017,01,24/11/2017,1,0,0,0,01,01,934
40,1117,225-2,0300150,03,40353,0014,4,1,01,23/11/2017,01,27/11/2017,4,1,0,0,01,04,934
40,1117,225-2,0300150,03,40353,0054,3,1,01,23/11/2017,01,24/11/2017,3,1,0,0,03,01,934
40,1117,225-2,0300150,03,40353,0043,5,1,01,23/11/2017,01,24/11/2017,4,1,0,0,04,03,934
28,1117,199-5,0400537,04,40005,0030,2,1,01,14/11/2017,01,14/11/2017,4,1,0,0,02,02,780
28,1117,199-5,0400537,04,40005,0104,5,1,01,14/11/2017,01,14/11/2017,2,1,0,0,02,02,780
28,1117,199-5,0400537,04,40005,0072,4,1,01,13/11/2017,01,14/11/2017,6,1,0,0,02,05,780
28,1117,199-5,0400537,04,40005,0052,3,1,01,13/11/2017,01,14/11/2017,4,1,0,0,02,01,780
28,1117,199-5,0400537,04,40005,0011,1,1,01,17/11/2017,01,18/11/2017,4,1,0,0,02,02,780
28,1117,223-0,0400627,04,40028,0160,5,1,01,07/11/2017,01,12/11/2017,2,1,0,0,01,01,521
28,1117,223-0,0400627,04,40028,0284,4,1,01,07/11/2017,01,08/11/2017,5,1,0,0,02,02,521
28,1117,223-0,0400627,04,40028,0378,3,1,01,07/11/2017,01,08/11/2017,2,1,0,0,01,01,521
28,1117,223-0,0400627,04,40028,0181,2,1,01,10/11/2017,01,12/11/2017,3,1,0,0,02,02,521
28,1117,223-0,0400627,04,40028,0025,1,1,07,02/12/2017,07,03/12/2017,0,0,0,0,,,0
28,1117,123-2,0400258,04,40029,0041,1,1,01,21/11/2017,01,26/11/2017,5,1,0,0,04,02,915
28,1117,123-2,0400258,04,40029,0070,2,1,01,25/11/2017,01,26/11/2017,1,0,0,0,01,01,915
28,1117,123-2,0400258,04,40029,0115,4,1,01,15/11/2017,01,16/11/2017,3,1,0,0,01,01,915
28,1117,123-2,0400258,04,40029,0096,3,1,01,15/11/2017,01,17/11/2017,8,1,0,0,01,07,915
28,1117,123-2,0400258,04,40029,0016,5,1,01,15/11/2017,01,16/11/2017,3,1,0,0,03,03,915
28,1117,111-A,0400201,04,40079,0066,3,1,03,09/11/2017,03,09/11/2017,1,0,0,0,01,,0
28,1117,111-A,0400201,04,40079,0022,5,1,01,08/11/2017,01,09/11/2017,4,1,0,0,01,02,706
28,1117,111-A,0400201,04,40079,0082,2,1,01,07/11/2017,01,08/11/2017,4,1,0,0,02,02,706
28,1117,111-A,0400201,04,40079,0001,4,1,01,07/11/2017,01,08/11/2017,2,1,0,0,01,01,706
28,1117,111-A,0400201,04,40079,0098,1,1,01,07/11/2017,01,09/11/2017,3,1,0,0,01,02,706
28,1117,133-6,0400293,04,40080,0134,4,1,01,13/11/2017,01,14/11/2017,3,1,0,0,01,03,897
28,1117,133-6,0400293,04,40080,0023,5,1,03,13/11/2017,03,14/11/2017,1,0,0,0,01,01,0
28,1117,133-6,0400293,04,40080,0077,2,1,01,13/11/2017,01,14/11/2017,2,2,2,1,01,01,897
28,1117,133-6,0400293,04,40080,0049,1,1,01,14/11/2017,01,18/11/2017,3,1,0,0,01,02,897
28,1117,133-6,0400293,04,40080,0108,3,1,01,15/11/2017,01,16/11/2017,1,0,0,0,01,01,897
28,1117,197-6,0400529,04,40099,0121,2,1,01,11/11/2017,01,12/11/2017,3,1,0,0,02,02,746
28,1117,197-6,0400529,04,40099,0008,3,1,01,07/11/2017,01,12/11/2017,3,1,0,0,01,02,746
28,1117,197-6,0400529,04,40099,0091,1,1,01,27/11/2017,01,28/11/2017,1,0,0,0,01,01,746
28,1117,197-6,0400529,04,40099,0038,4,1,01,06/11/2017,01,08/11/2017,4,1,0,0,02,02,746
28,1117,197-6,0400529,04,40099,0139,5,1,01,08/11/2017,01,09/11/2017,4,1,0,0,01,02,746
28,1117,231-5,0401273,04,40144,0053,2,1,01,22/11/2017,01,27/11/2017,3,1,0,0,02,01,843
28,1117,231-5,0401273,04,40144,0067,3,1,01,24/11/2017,01,26/11/2017,5,1,0,0,05,02,843
28,1117,231-5,0401273,04,40144,0098,4,1,01,22/11/2017,01,23/11/2017,3,1,0,0,01,01,843
28,1117,231-5,0401273,04,40144,0125,5,1,01,23/11/2017,01,24/11/2017,3,1,0,0,01,01,843
28,1117,231-5,0401273,04,40144,0013,1,1,01,22/11/2017,01,23/11/2017,2,1,0,0,01,01,843
28,1117,242-3,0400469,04,40165,0116,1,1,01,16/11/2017,01,17/11/2017,1,0,0,0,01,01,859
28,1117,242-3,0400469,04,40165,0038,4,1,01,14/11/2017,01,14/11/2017,3,1,0,0,02,01,859
28,1117,242-3,0400469,04,40165,0137,3,1,01,14/11/2017,01,16/11/2017,9,1,0,0,04,03,859
28,1117,242-3,0400469,04,40165,0022,5,1,01,15/11/2017,01,16/11/2017,6,1,0,0,01,01,859
28,1117,242-3,0400469,04,40165,0095,2,1,01,14/11/2017,01,14/11/2017,6,1,0,0,01,03,859
28,1117,068-1,0400072,04,40190,0020,1,1,07,13/11/2017,07,24/11/2017,0,0,0,0,,,0
28,1117,068-1,0400072,04,40190,0042,5,1,01,14/11/2017,01,14/11/2017,5,1,0,0,03,03,873
28,1117,068-1,0400072,04,40190,0105,3,1,01,13/11/2017,01,14/11/2017,3,1,0,0,02,03,873
28,1117,068-1,0400072,04,40190,0080,2,1,01,13/11/2017,01,16/11/2017,2,1,0,0,02,02,873
28,1117,068-1,0400072,04,40190,0058,4,1,01,23/11/2017,01,29/11/2017,3,1,0,0,03,03,873
28,1117,156-7,0400364,04,40191,0076,2,1,01,09/11/2017,01,12/11/2017,3,1,0,0,02,01,786
28,1117,156-7,0400364,04,40191,0114,4,1,01,09/11/2017,01,12/11/2017,4,1,0,0,02,03,786
28,1117,156-7,0400364,04,40191,0105,3,1,01,09/11/2017,01,12/11/2017,5,1,0,0,03,02,786
28,1117,156-7,0400364,04,40191,0054,1,1,01,09/11/2017,01,10/11/2017,3,1,0,0,01,01,786
28,1117,156-7,0400364,04,40191,0005,5,1,01,09/11/2017,01,12/11/2017,1,0,0,0,01,01,786
28,1117,152-9,0400360,04,40192,0110,4,1,01,21/11/2017,01,27/11/2017,5,1,0,0,02,02,795
28,1117,152-9,0400360,04,40192,0050,3,1,01,21/11/2017,01,29/11/2017,5,1,0,0,02,01,795
28,1117,152-9,0400360,04,40192,0041,2,1,01,27/11/2017,01,28/11/2017,1,0,0,0,01,01,795
28,1117,152-9,0400360,04,40192,0020,1,1,01,21/11/2017,01,24/11/2017,5,1,0,0,03,02,795
28,1117,152-9,0400360,04,40192,0067,5,1,01,23/11/2017,01,24/11/2017,1,0,0,0,01,01,795
28,1117,002-2,0400003,04,40195,0015,1,1,01,22/11/2017,01,23/11/2017,2,1,0,0,01,01,686
28,1117,002-2,0400003,04,40195,0045,4,1,01,22/11/2017,01,23/11/2017,3,1,0,0,01,01,686
28,1117,002-2,0400003,04,40195,0029,3,1,01,22/11/2017,01,27/11/2017,5,1,0,0,01,03,686
28,1117,002-2,0400003,04,40195,0071,2,1,01,22/11/2017,01,27/11/2017,2,1,0,0,02,01,686
28,1117,002-2,0400003,04,40195,0089,5,1,01,27/11/2017,01,29/11/2017,5,1,0,0,01,03,686
28,1117,122-8,0400245,04,40197,0029,1,1,01,09/11/2017,01,18/11/2017,5,1,0,0,02,03,743
28,1117,122-8,0400245,04,40197,0091,4,1,01,09/11/2017,01,12/11/2017,2,1,0,0,01,02,743
28,1117,122-8,0400245,04,40197,0009,5,1,01,10/11/2017,01,12/11/2017,3,1,0,0,03,03,743
28,1117,122-8,0400245,04,40197,0068,3,1,01,09/11/2017,01,10/11/2017,4,1,0,0,02,01,743
28,1117,122-8,0400245,04,40197,0049,2,1,01,09/11/2017,01,14/11/2017,7,1,0,0,02,01,743
28,1117,198-0,0400532,04,40215,0044,1,1,01,08/11/2017,01,09/11/2017,4,1,0,0,01,01,931
28,1117,198-0,0400532,04,40215,0076,3,1,01,08/11/2017,01,09/11/2017,1,0,0,0,01,01,931
28,1117,198-0,0400532,04,40215,0010,4,1,01,08/11/2017,01,09/11/2017,4,1,0,0,02,02,931
28,1117,198-0,0400532,04,40215,0024,5,1,01,09/11/2017,01,29/11/2017,5,1,0,0,02,01,931
28,1117,198-0,0400532,04,40215,0110,2,1,01,09/11/2017,01,12/11/2017,2,1,0,0,01,02,931
28,1117,205-2,0400566,04,40216,0051,3,1,01,22/11/2017,01,23/11/2017,6,2,2,3,02,01,747
28,1117,205-2,0400566,04,40216,0078,4,1,01,24/11/2017,01,28/11/2017,4,1,0,0,03,04,747
28,1117,205-2,0400566,04,40216,0005,1,1,01,22/11/2017,01,23/11/2017,5,1,0,0,01,02,747
28,1117,205-2,0400566,04,40216,0104,5,1,01,22/11/2017,01,23/11/2017,7,1,0,0,03,06,747
28,1117,205-2,0400566,04,40216,0029,2,1,01,22/11/2017,01,24/11/2017,5,1,0,0,02,03,747
28,1117,128-5,0400277,04,40222,0013,3,1,01,28/11/2017,01,29/11/2017,4,1,0,0,02,02,728
28,1117,128-5,0400277,04,40222,0065,1,1,01,28/11/2017,01,01/12/2017,6,1,0,0,04,01,728
28,1117,128-5,0400277,04,40222,0047,5,1,01,23/11/2017,01,24/11/2017,5,1,0,0,02,02,728
28,1117,128-5,0400277,04,40222,0031,4,1,01,23/11/2017,01,24/11/2017,1,0,0,0,01,01,728
28,1117,128-5,0400277,04,40222,0084,2,1,01,21/11/2017,01,22/11/2017,5,1,0,0,02,02,728
28,1117,128-5,0400275,04,40261,0056,3,1,01,21/11/2017,01,22/11/2017,3,1,0,0,02,02,717
28,1117,128-5,0400275,04,40261,0076,4,1,01,02/12/2017,01,03/12/2017,4,1,0,0,02,01,717
28,1117,128-5,0400275,04,40261,0044,2,1,07,02/12/2017,07,03/12/2017,0,0,0,0,,,0
28,1117,128-5,0400275,04,40261,0104,5,1,01,21/11/2017,01,22/11/2017,7,1,0,0,02,02,717
28,1117,128-5,0400275,04,40261,0022,1,1,01,22/11/2017,01,23/11/2017,3,1,0,0,02,02,717
28,1117,061-A,0400065,04,40299,0086,2,1,01,16/11/2017,01,16/11/2017,2,1,0,0,01,01,779
28,1117,061-A,0400065,04,40299,0007,5,1,01,14/11/2017,01,16/11/2017,7,1,0,0,01,03,779
28,1117,061-A,0400065,04,40299,0034,4,1,01,15/11/2017,01,16/11/2017,1,0,0,0,01,01,779
28,1117,061-A,0400065,04,40299,0112,3,1,01,15/11/2017,01,03/12/2017,3,1,0,0,02,03,779
28,1117,061-A,0400065,04,40299,0066,1,1,01,15/11/2017,01,16/11/2017,1,0,0,0,01,01,779
28,1117,223-0,0400631,04,40315,0063,3,1,01,06/11/2017,01,03/12/2017,3,1,0,0,02,01,687
28,1117,223-0,0400631,04,40315,0099,4,1,01,08/11/2017,01,10/11/2017,3,1,0,0,02,02,687
28,1117,223-0,0400631,04,40315,0013,1,1,01,07/11/2017,01,12/11/2017,2,1,0,0,01,02,687
28,1117,223-0,0400631,04,40315,0112,5,1,01,24/11/2017,01,24/11/2017,1,0,0,0,01,01,687
28,1117,223-0,0400631,04,40315,0035,2,1,01,08/11/2017,01,10/11/2017,3,1,0,0,02,01,687
28,1117,111-A,0400202,04,40356,0004,5,1,01,08/11/2017,01,14/11/2017,5,1,0,0,02,04,661
28,1117,111-A,0400202,04,40356,0046,4,1,01,11/11/2017,01,03/12/2017,5,1,0,0,02,05,661
28,1117,111-A,0400202,04,40356,0029,3,1,01,08/11/2017,01,09/11/2017,4,1,0,0,01,03,661
28,1117,111-A,0400202,04,40356,0093,2,1,01,08/11/2017,01,09/11/2017,4,1,0,0,01,01,661
28,1117,111-A,0400202,04,40356,0085,1,1,01,08/11/2017,01,09/11/2017,4,1,0,0,03,01,661
17,1117,566-2,0503413,05,40012,0154,4,1,01,22/11/2017,01,04/12/2017,3,1,0,0,02,01,1295
17,1117,566-2,0503413,05,40012,0061,1,1,01,29/11/2017,01,30/11/2017,1,0,0,0,01,01,1295
17,1117,566-2,0503413,05,40012,0123,5,1,01,22/11/2017,01,26/11/2017,3,1,0,0,02,02,1295
17,1117,566-2,0503413,05,40012,0214,2,1,08,06/12/2017,08,06/12/2017,0,0,0,0,,,0
17,1117,566-2,0503413,05,40012,0191,3,1,01,24/11/2017,01,26/11/2017,4,1,0,0,04,04,1295
17,1117,233-3,0502047,05,40029,0047,1,1,01,07/11/2017,01,07/11/2017,1,0,0,0,01,01,5396
17,1117,233-3,0502047,05,40029,0020,3,1,01,14/11/2017,01,15/11/2017,5,1,0,0,01,04,5396
17,1117,233-3,0502047,05,40029,0070,2,1,01,07/11/2017,01,07/11/2017,1,0,0,0,01,01,5396
17,1117,233-3,0502047,05,40029,0098,5,1,01,06/11/2017,01,07/11/2017,4,1,0,0,01,01,5396
17,1117,233-3,0502047,05,40029,0089,4,1,01,07/11/2017,01,07/11/2017,3,1,0,0,01,02,5396
17,1117,573-2,0503449,05,40038,0069,3,1,01,29/11/2017,01,30/11/2017,4,1,0,0,02,02,1256
17,1117,573-2,0503449,05,40038,0016,1,1,01,08/11/2017,01,08/11/2017,5,1,0,0,01,01,1256
17,1117,573-2,0503449,05,40038,0045,2,1,01,08/11/2017,01,30/11/2017,4,1,0,0,02,02,1256
17,1117,573-2,0503449,05,40038,0088,4,1,01,08/11/2017,01,08/11/2017,2,1,0,0,01,01,1256
17,1117,573-2,0503449,05,40038,0114,5,1,01,09/11/2017,01,09/11/2017,5,1,0,0,02,01,1256
17,1117,158-5,0501783,05,40143,0058,4,1,01,09/11/2017,01,16/11/2017,5,1,0,0,02,01,1256
17,1117,158-5,0501783,05,40143,0083,1,1,01,09/11/2017,01,11/11/2017,5,1,0,0,03,03,1256
17,1117,158-5,0501783,05,40143,0009,5,1,01,09/11/2017,01,09/11/2017,3,1,0,0,01,03,1256
17,1117,158-5,0501783,05,40143,0033,3,1,01,09/11/2017,01,09/11/2017,3,1,0,0,03,03,1256
17,1117,158-5,0501783,05,40143,0108,2,1,01,09/11/2017,01,09/11/2017,4,1,0,0,03,03,1256
17,1117,511-1,0503094,05,40148,0052,2,1,01,20/11/2017,01,21/11/2017,4,1,0,0,02,02,1610
17,1117,511-1,0503094,05,40148,0025,1,1,01,22/11/2017,01,04/12/2017,2,1,0,0,01,01,1610
17,1117,511-1,0503094,05,40148,0149,5,1,01,13/11/2017,01,14/11/2017,4,1,0,0,02,01,1610
17,1117,511-1,0503094,05,40148,0117,4,1,01,20/11/2017,01,21/11/2017,2,1,0,0,02,02,1610
17,1117,511-1,0503094,05,40148,0091,3,1,01,20/11/2017,01,21/11/2017,5,1,0,0,02,01,1610
17,1117,269-1,0502279,05,40165,0005,1,1,01,10/11/2017,01,14/11/2017,5,1,0,0,02,04,5555
17,1117,269-1,0502279,05,40165,0108,5,1,01,13/11/2017,01,14/11/2017,3,1,0,0,02,02,5555
17,1117,269-1,0502279,05,40165,0053,3,1,01,11/11/2017,01,14/11/2017,4,1,0,0,04,01,5555
17,1117,269-1,0502279,05,40165,0030,2,1,01,10/11/2017,01,14/11/2017,8,1,0,0,02,03,5555
17,1117,269-1,0502279,05,40165,0085,4,1,01,10/11/2017,01,11/11/2017,3,1,0,0,02,01,5555
17,1117,240-3,0502069,05,40169,0057,3,1,01,07/11/2017,01,26/11/2017,7,1,0,0,01,03,1231
17,1117,240-3,0502069,05,40169,0011,1,1,01,07/11/2017,01,08/11/2017,2,1,0,0,02,01,1231
17,1117,240-3,0502069,05,40169,0033,2,1,01,07/11/2017,01,23/11/2017,5,2,2,3,02,01,1231
17,1117,240-3,0502069,05,40169,0107,4,1,01,07/11/2017,01,16/11/2017,6,1,0,0,02,03,1231
17,1117,240-3,0502069,05,40169,0093,5,1,07,30/11/2017,07,30/11/2017,0,0,0,0,,,0
17,1117,446-7,0502770,05,40198,0026,1,1,01,18/11/2017,01,26/11/2017,5,1,0,0,02,01,1182
17,1117,446-7,0502770,05,40198,0002,5,1,01,14/11/2017,01,23/11/2017,3,1,0,0,02,01,1182
17,1117,446-7,0502770,05,40198,0054,2,1,01,21/11/2017,01,23/11/2017,6,1,0,0,02,02,1182
17,1117,446-7,0502770,05,40198,0073,3,1,01,16/11/2017,01,17/11/2017,2,1,0,0,01,01,1182
17,1117,446-7,0502770,05,40198,0097,4,1,01,14/11/2017,01,16/11/2017,5,1,0,0,02,04,1182
17,1117,252-6,0502155,05,40211,0068,4,1,01,17/11/2017,01,20/11/2017,8,1,0,0,01,01,1172
17,1117,252-6,0502155,05,40211,0096,5,1,01,16/11/2017,01,20/11/2017,4,1,0,0,01,01,1172
17,1117,252-6,0502155,05,40211,0057,3,1,01,17/11/2017,01,26/11/2017,3,1,0,0,01,03,1172
17,1117,252-6,0502155,05,40211,0008,1,1,01,16/11/2017,01,26/11/2017,3,1,0,0,02,03,1172
17,1117,252-6,0502155,05,40211,0034,2,1,01,16/11/2017,01,23/11/2017,3,1,0,0,02,02,1172
17,1117,021-4,0501578,05,40221,0119,4,1,01,28/11/2017,01,30/11/2017,1,0,0,0,01,01,1086
17,1117,021-4,0501578,05,40221,0076,2,1,01,21/11/2017,01,30/11/2017,2,1,0,0,02,02,1086
17,1117,021-4,0501578,05,40221,0017,3,1,08,27/11/2017,08,30/11/2017,0,0,0,0,,,0
17,1117,021-4,0501578,05,40221,0111,5,1,01,21/11/2017,01,23/11/2017,3,1,0,0,02,02,1086
17,1117,021-4,0501578,05,40221,0052,1,1,06,05/12/2017,06,06/12/2017,0,0,0,0,,,0
17,1117,512-6,0503105,05,40228,0096,4,1,03,21/11/2017,03,06/12/2017,2,1,0,0,02,01,0
17,1117,512-6,0503105,05,40228,0017,1,1,08,06/12/2017,08,06/12/2017,0,0,0,0,,,0
17,1117,512-6,0503105,05,40228,0044,2,1,01,08/11/2017,01,08/11/2017,6,1,0,0,02,02,1604
17,1117,512-6,0503105,05,40228,0069,3,1,01,11/11/2017,01,12/11/2017,6,1,0,0,02,02,1604
17,1117,512-6,0503105,05,40228,0119,5,1,01,15/11/2017,01,21/11/2017,5,1,0,0,02,01,1604
17,1117,482-3,0502915,05,40246,0061,4,1,01,09/11/2017,01,26/11/2017,4,1,0,0,03,02,5284
17,1117,482-3,0502915,05,40246,0041,3,1,01,09/11/2017,01,20/11/2017,3,1,0,0,03,03,5284
17,1117,482-3,0502915,05,40246,0009,1,1,01,11/11/2017,01,14/11/2017,3,1,0,0,02,01,5284
17,1117,482-3,0502915,05,40246,0028,5,1,01,09/11/2017,01,12/11/2017,4,1,0,0,03,01,5284
17,1117,482-3,0502915,05,40246,0080,2,1,01,09/11/2017,01,09/11/2017,6,1,0,0,02,01,5284
17,1117,504-1,0503024,05,40266,0014,1,1,01,06/11/2017,01,06/11/2017,6,1,0,0,02,01,5695
17,1117,504-1,0503024,05,40266,0108,5,1,01,07/11/2017,01,07/11/2017,3,1,0,0,03,03,5695
17,1117,504-1,0503024,05,40266,0084,4,1,01,07/11/2017,01,07/11/2017,9,2,2,3,01,01,5695
17,1117,504-1,0503024,05,40266,0062,3,1,01,07/11/2017,01,07/11/2017,4,1,0,0,02,02,5695
17,1117,504-1,0503024,05,40266,0037,2,1,01,06/11/2017,01,07/11/2017,5,1,0,0,02,02,5695
17,1117,251-1,0502145,05,40270,0053,3,1,01,08/11/2017,01,17/11/2017,5,1,0,0,02,04,1188
17,1117,251-1,0502145,05,40270,0100,5,1,01,07/11/2017,01,07/11/2017,4,1,0,0,02,02,1188
17,1117,251-1,0502145,05,40270,0016,2,1,01,13/11/2017,01,14/11/2017,4,1,0,0,02,03,1188
17,1117,251-1,0502145,05,40270,0006,1,1,01,08/11/2017,01,08/11/2017,5,1,0,0,05,05,1188
17,1117,251-1,0502145,05,40270,0079,4,1,01,09/11/2017,01,09/11/2017,3,1,0,0,02,02,1188
17,1117,127-A,0501737,05,40281,0040,4,1,05,06/12/2017,05,06/12/2017,0,0,0,0,,,0
17,1117,127-A,0501737,05,40281,0133,1,1,01,24/11/2017,01,26/11/2017,3,1,0,0,02,01,1610
17,1117,127-A,0501737,05,40281,0176,5,1,08,24/11/2017,08,26/11/2017,0,0,0,0,,,0
17,1117,127-A,0501737,05,40281,0103,3,1,01,04/12/2017,01,05/12/2017,1,0,0,0,01,01,1610
17,1117,127-A,0501737,05,40281,0007,2,1,01,29/11/2017,01,30/11/2017,4,1,0,0,01,01,1610
17,1117,464-5,0502843,05,40296,0005,1,1,01,22/11/2017,01,04/12/2017,5,1,0,0,05,01,1582
17,1117,464-5,0502843,05,40296,0094,4,1,01,01/12/2017,01,06/12/2017,4,1,0,0,02,01,1582
17,1117,464-5,0502843,05,40296,0031,2,1,01,22/11/2017,01,26/11/2017,3,1,0,0,01,03,1582
17,1117,464-5,0502843,05,40296,0048,3,1,01,23/11/2017,01,30/11/2017,4,1,0,0,01,01,1582
17,1117,464-5,0502843,05,40296,0107,5,1,01,22/11/2017,01,26/11/2017,3,1,0,0,03,01,1582
